0.5 183.928 183.928 2 1 0
0.500019 183.924 183.924 1 1 0
0.500038 183.921 183.921 1 1 0
0.500075 183.914 183.914 1 1 0
0.500151 183.901 183.901 1 1 0
0.500302 183.874 183.874 1 1 0
0.500537 183.831 183.831 1 1 0
0.500773 183.789 183.789 1 1 0
0.501009 183.747 183.747 1 1 0
0.501245 183.704 183.704 1 1 0
0.501482 183.662 183.662 1 1 0
0.501718 183.619 183.619 1 1 0
0.501954 183.577 183.577 1 1 0
0.502191 183.534 183.534 1 1 0
0.502428 183.492 183.492 1 1 0
0.502665 183.449 183.449 1 1 0
0.502902 183.407 183.407 1 1 0
0.503139 183.364 183.364 1 1 0
0.503377 183.321 183.321 1 1 0
0.503614 183.278 183.278 1 1 0
0.503852 183.236 183.236 1 1 0
0.504089 183.193 183.193 1 1 0
0.504327 183.15 183.15 1 1 0
0.504565 183.107 183.107 1 1 0
0.504803 183.064 183.064 1 1 0
0.505042 183.021 183.021 1 1 0
0.50528 182.978 182.978 1 1 0
0.505519 182.935 182.935 1 1 0
0.505757 182.892 182.892 1 1 0
0.505996 182.849 182.849 1 1 0
0.506235 182.805 182.805 1 1 0
0.506474 182.762 182.762 1 1 0
0.506714 182.719 182.719 1 1 0
0.506953 182.676 182.676 1 1 0
0.507192 182.632 182.632 1 1 0
0.507432 182.589 182.589 1 1 0
0.507672 182.545 182.545 1 1 0
0.507912 182.502 182.502 1 1 0
0.508152 182.459 182.459 1 1 0
0.508392 182.415 182.415 1 1 0
0.508632 182.371 182.371 1 1 0
0.508873 182.328 182.328 1 1 0
0.509113 182.284 182.284 1 1 0
0.509354 182.24 182.24 1 1 0
0.509595 182.197 182.197 1 1 0
0.509836 182.153 182.153 1 1 0
0.510077 182.109 182.109 1 1 0
0.510319 182.065 182.065 1 1 0
0.51056 182.021 182.021 1 1 0
0.510802 181.977 181.977 1 1 0
0.511043 181.933 181.933 1 1 0
0.511285 181.889 181.889 1 1 0
0.511527 181.845 181.845 1 1 0
0.511769 181.801 181.801 1 1 0
0.512012 181.757 181.757 1 1 0
0.512254 181.713 181.713 1 1 0
0.512497 181.668 181.668 1 1 0
0.512739 181.624 181.624 1 1 0
0.512982 181.58 181.58 1 1 0
0.513225 181.536 181.536 1 1 0
0.513468 181.491 181.491 1 1 0
0.513712 181.447 181.447 1 1 0
0.513955 181.402 181.402 1 1 0
0.514199 181.358 181.358 1 1 0
0.514442 181.313 181.313 1 1 0
0.514686 181.268 181.268 1 1 0
0.51493 181.224 181.224 1 1 0
0.515174 181.179 181.179 1 1 0
0.515418 181.134 181.134 1 1 0
0.515663 181.09 181.09 1 1 0
0.515907 181.045 181.045 1 1 0
0.516152 181 181 1 1 0
0.516397 180.955 180.955 1 1 0
0.516642 180.91 180.91 1 1 0
0.516887 180.865 180.865 1 1 0
0.517132 180.82 180.82 1 1 0
0.517378 180.775 180.775 1 1 0
0.517623 180.73 180.73 1 1 0
0.517869 180.685 180.685 1 1 0
0.518115 180.64 180.64 1 1 0
0.518361 180.594 180.594 1 1 0
0.518607 180.549 180.549 1 1 0
0.518853 180.504 180.504 1 1 0
0.519099 180.458 180.458 1 1 0
0.519346 180.413 180.413 1 1 0
0.519592 180.367 180.367 1 1 0
0.519839 180.322 180.322 1 1 0
0.520086 180.276 180.276 1 1 0
0.520333 180.231 180.231 1 1 0
0.520581 180.185 180.185 1 1 0
0.520828 180.14 180.14 1 1 0
0.521076 180.094 180.094 1 1 0
0.521323 180.048 180.048 1 1 0
0.521571 180.002 180.002 1 1 0
0.521819 179.956 179.956 1 1 0
0.522067 179.911 179.911 1 1 0
0.522315 179.865 179.865 1 1 0
0.522564 179.819 179.819 1 1 0
0.522812 179.773 179.773 1 1 0
0.523061 179.727 179.727 1 1 0
0.52331 179.68 179.68 1 1 0
0.523559 179.634 179.634 1 1 0
0.523808 179.588 179.588 1 1 0
0.524057 179.542 179.542 1 1 0
0.524307 179.496 179.496 1 1 0
0.524556 179.449 179.449 1 1 0
0.524806 179.403 179.403 1 1 0
0.525056 179.356 179.356 1 1 0
0.525306 179.31 179.31 1 1 0
0.525556 179.263 179.263 1 1 0
0.525807 179.217 179.217 1 1 0
0.526057 179.17 179.17 1 1 0
0.526308 179.124 179.124 1 1 0
0.526558 179.077 179.077 1 1 0
0.526809 179.03 179.03 1 1 0
0.52706 178.983 178.983 1 1 0
0.527312 178.937 178.937 1 1 0
0.527563 178.89 178.89 1 1 0
0.527814 178.843 178.843 1 1 0
0.528066 178.796 178.796 1 1 0
0.528318 178.749 178.749 1 1 0
0.52857 178.702 178.702 1 1 0
0.528822 178.655 178.655 1 1 0
0.529074 178.608 178.608 1 1 0
0.529327 178.56 178.56 1 1 0
0.529579 178.513 178.513 1 1 0
0.529832 178.466 178.466 1 1 0
0.530085 178.419 178.419 1 1 0
0.530338 178.371 178.371 1 1 0
0.530591 178.324 178.324 1 1 0
0.530844 178.276 178.276 1 1 0
0.531097 178.229 178.229 1 1 0
0.531351 178.181 178.181 1 1 0
0.531605 178.134 178.134 1 1 0
0.531859 178.086 178.086 1 1 0
0.532113 178.038 178.038 1 1 0
0.532367 177.991 177.991 1 1 0
0.532621 177.943 177.943 1 1 0
0.532876 177.895 177.895 1 1 0
0.53313 177.847 177.847 1 1 0
0.533385 177.799 177.799 1 1 0
0.53364 177.751 177.751 1 1 0
0.533895 177.703 177.703 1 1 0
0.53415 177.655 177.655 1 1 0
0.534406 177.607 177.607 1 1 0
0.534661 177.559 177.559 1 1 0
0.534917 177.511 177.511 1 1 0
0.535173 177.462 177.462 1 1 0
0.535429 177.414 177.414 1 1 0
0.535685 177.366 177.366 1 1 0
0.535941 177.317 177.317 1 1 0
0.536198 177.269 177.269 1 1 0
0.536455 177.22 177.22 1 1 0
0.536711 177.172 177.172 1 1 0
0.536968 177.123 177.123 1 1 0
0.537225 177.074 177.074 1 1 0
0.537482 177.026 177.026 1 1 0
0.53774 176.977 176.977 1 1 0
0.537997 176.928 176.928 1 1 0
0.538255 176.879 176.879 1 1 0
0.538513 176.831 176.831 1 1 0
0.538771 176.782 176.782 1 1 0
0.539029 176.733 176.733 1 1 0
0.539287 176.684 176.684 1 1 0
0.539546 176.634 176.634 1 1 0
0.539804 176.585 176.585 1 1 0
0.540063 176.536 176.536 1 1 0
0.540322 176.487 176.487 1 1 0
0.540581 176.438 176.438 1 1 0
0.54084 176.388 176.388 1 1 0
0.5411 176.339 176.339 1 1 0
0.541359 176.29 176.29 1 1 0
0.541619 176.24 176.24 1 1 0
0.541879 176.191 176.191 1 1 0
0.542139 176.141 176.141 1 1 0
0.542399 176.091 176.091 1 1 0
0.542659 176.042 176.042 1 1 0
0.54292 175.992 175.992 1 1 0
0.54318 175.942 175.942 1 1 0
0.543441 175.892 175.892 1 1 0
0.543702 175.843 175.843 1 1 0
0.543963 175.793 175.793 1 1 0
0.544224 175.743 175.743 1 1 0
0.544486 175.693 175.693 1 1 0
0.544747 175.643 175.643 1 1 0
0.545009 175.592 175.592 1 1 0
0.545271 175.542 175.542 1 1 0
0.545533 175.492 175.492 1 1 0
0.545795 175.442 175.442 1 1 0
0.546057 175.391 175.391 1 1 0
0.54632 175.341 175.341 1 1 0
0.546583 175.291 175.291 1 1 0
0.546845 175.24 175.24 1 1 0
0.547108 175.19 175.19 1 1 0
0.547371 175.139 175.139 1 1 0
0.547635 175.088 175.088 1 1 0
0.547898 175.038 175.038 1 1 0
0.548162 174.987 174.987 1 1 0
0.548425 174.936 174.936 1 1 0
0.548689 174.885 174.885 1 1 0
0.548953 174.834 174.834 1 1 0
0.549218 174.783 174.783 1 1 0
0.549482 174.732 174.732 1 1 0
0.549747 174.681 174.681 1 1 0
0.550011 174.63 174.63 1 1 0
0.550276 174.579 174.579 1 1 0
0.550541 174.528 174.528 1 1 0
0.550806 174.477 174.477 1 1 0
0.551072 174.425 174.425 1 1 0
0.551337 174.374 174.374 1 1 0
0.551603 174.323 174.323 1 1 0
0.551868 174.271 174.271 1 1 0
0.552134 174.22 174.22 1 1 0
0.552401 174.168 174.168 1 1 0
0.552667 174.117 174.117 1 1 0
0.552933 174.065 174.065 1 1 0
