4.9280569728725325, 1126.4039778938313
7.097036139856186, 4888.293140153342
8.545769408942029, 8281.768823785096
9.378894057082512, 11685.055785143282
10.317517973004286, 15876.048186824075
10.956106007996055, 20071.00013987304
11.725296165637765, 24634.365571549744
12.545606584261968, 29009.319430601245
13.406178281842166, 33244.72538413297
13.640177255617715, 36811.7380425511
14.417230451551603, 40382.42993011665
15.090214023030065, 44012.339886816764
15.83659529597631, 47903.5237800355
16.688719632089764, 52072.84607064843
17.602952329326037, 55900.805269052114
18.67868346066284, 59539.845913471545
19.3401728409427, 62844.29111276925
20.71096888750708, 65616.0959950665
21.758238688138107, 68985.54572836102
23.202542866136014, 71980.8353775023
26.52712702799863, 68001.38113165903
27.97785730090503, 63466.066902208215
29.009392871348638, 59728.14697445203
30.448551654122397, 56622.853989232164
31.566485430564228, 53606.805895639314
32.625817262752506, 50425.29469122249
33.747082785588944, 47092.73069014236
34.8685118297208, 43744.63216599538
36.20014006635546, 40231.3028055918
37.272765436584436, 37002.921690470444
38.69821830462402, 33582.789939254995
40.35682612498343, 30267.370517073767
42.32671811476811, 26954.538085643486
43.8469755984797, 23935.38990082458
45.85060203151379, 20857.374049647056
48.925456470979455, 17671.652171872614
52.61690065916315, 14382.911877970604
56.44687116950074, 11692.525735230462
60.45107659324479, 9647.766263606914
64.44979662080543, 8124.11942940802
68.4462422158022, 6816.543688775462
72.4418850698941, 5585.22833410748
76.43739413383517, 4366.623043766929
80.43103013566484, 3325.958654010421
84.42867984201892, 1903.992334430979
88.42084415218964, 1003.1386522762332
92.40618516466877, 750.4982508204412
