0.5 0 0 2 1 0
0.500019 0 0 1 1 0
0.500038 0 0 1 1 0
0.500075 0 0 1 1 0
0.500151 0 0 1 1 0
0.500302 0 0 1 1 0
0.500537 0 0 1 1 0
0.500773 0 0 1 1 0
0.501009 0 0 1 1 0
0.501245 0 0 1 1 0
0.501482 0 0 1 1 0
0.501718 0 0 1 1 0
0.501954 0 0 1 1 0
0.502191 0 0 1 1 0
0.502428 0 0 1 1 0
0.502665 0 0 1 1 0
0.502902 0 0 1 1 0
0.503139 0 0 1 1 0
0.503377 0 0 1 1 0
0.503614 0 0 1 1 0
0.503852 0 0 1 1 0
0.504089 0 0 1 1 0
0.504327 0 0 1 1 0
0.504565 0 0 1 1 0
0.504803 0 0 1 1 0
0.505042 0 0 1 1 0
0.50528 0 0 1 1 0
0.505519 0 0 1 1 0
0.505757 0 0 1 1 0
0.505996 0 0 1 1 0
0.506235 0 0 1 1 0
0.506474 0 0 1 1 0
0.506714 0 0 1 1 0
0.506953 0 0 1 1 0
0.507192 0 0 1 1 0
0.507432 0 0 1 1 0
0.507672 0 0 1 1 0
0.507912 0 0 1 1 0
0.508152 0 0 1 1 0
0.508392 0 0 1 1 0
0.508632 0 0 1 1 0
0.508873 0 0 1 1 0
0.509113 0 0 1 1 0
0.509354 0 0 1 1 0
0.509595 0 0 1 1 0
0.509836 0 0 1 1 0
0.510077 0 0 1 1 0
0.510319 0 0 1 1 0
0.51056 0 0 1 1 0
0.510802 0 0 1 1 0
0.511043 0 0 1 1 0
0.511285 0 0 1 1 0
0.511527 0 0 1 1 0
0.511769 0 0 1 1 0
0.512012 0 0 1 1 0
0.512254 0 0 1 1 0
0.512497 0 0 1 1 0
0.512739 0 0 1 1 0
0.512982 0 0 1 1 0
0.513225 0 0 1 1 0
0.513468 0 0 1 1 0
0.513712 0 0 1 1 0
0.513955 0 0 1 1 0
0.514199 0 0 1 1 0
0.514442 0 0 1 1 0
0.514686 0 0 1 1 0
0.51493 0 0 1 1 0
0.515174 0 0 1 1 0
