1 17.931 
0.995608 17.931 
0.991278 17.931 
0.98701 17.9309 
0.982802 17.9309 
0.978654 17.9309 
0.974565 17.9309 
0.970534 17.9308 
0.966559 17.9308 
0.962642 17.9307 
0.958779 17.9306 
0.954972 17.9306 
0.951218 17.9305 
0.947518 17.9304 
0.94387 17.9303 
0.940274 17.9303 
0.936729 17.9302 
0.933234 17.9301 
0.929788 17.93 
0.926392 17.9298 
0.923044 17.9297 
0.919743 17.9296 
0.916489 17.9295 
0.913281 17.9293 
0.910118 17.9292 
0.907001 17.9291 
0.903927 17.9289 
0.900897 17.9288 
0.897911 17.9286 
0.894966 17.9284 
0.892063 17.9283 
0.889202 17.9281 
0.88638 17.9279 
0.883599 17.9277 
0.880858 17.9276 
0.878155 17.9274 
0.87549 17.9272 
0.872863 17.927 
0.870274 17.9268 
0.867721 17.9266 
0.865204 17.9264 
0.862723 17.9261 
0.860277 17.9259 
0.857866 17.9257 
0.855489 17.9255 
0.853145 17.9253 
0.850835 17.925 
0.848557 17.9248 
0.846312 17.9245 
0.844099 17.9243 
0.841916 17.9241 
0.839765 17.9238 
0.837644 17.9236 
0.835553 17.9233 
0.833492 17.923 
0.83146 17.9228 
0.829456 17.9225 
0.827481 17.9222 
0.825534 17.922 
0.823614 17.9217 
0.821722 17.9214 
0.819856 17.9211 
0.818017 17.9209 
0.816203 17.9206 
0.814416 17.9203 
0.812653 17.92 
0.810915 17.9197 
0.809202 17.9194 
0.807513 17.9191 
0.805848 17.9188 
0.804207 17.9185 
0.802588 17.9182 
0.800993 17.9179 
0.799419 17.9176 
0.797868 17.9172 
0.796339 17.9169 
0.794832 17.9166 
0.793346 17.9163 
0.79188 17.916 
0.790436 17.9156 
0.789011 17.9153 
0.787607 17.915 
0.786222 17.9146 
0.784857 17.9143 
0.783511 17.914 
0.782184 17.9136 
0.780876 17.9133 
0.779586 17.913 
0.778314 17.9126 
0.777061 17.9123 
0.775824 17.9119 
0.774605 17.9116 
0.773403 17.9112 
0.772218 17.9109 
0.77105 17.9105 
0.769898 17.9101 
0.768762 17.9098 
0.767642 17.9094 
0.766538 17.9091 
0.765449 17.9087 
0.764376 17.9083 
0.763317 17.908 
0.762274 17.9076 
0.761245 17.9072 
0.76023 17.9069 
0.759229 17.9065 
0.758243 17.9061 
0.75727 17.9057 
0.756311 17.9053 
0.755365 17.905 
0.754432 17.9046 
0.753513 17.9042 
0.752606 17.9038 
0.751711 17.9034 
0.75083 17.9031 
0.74996 17.9027 
0.749103 17.9023 
0.748257 17.9019 
0.747424 17.9015 
0.746601 17.9011 
0.745791 17.9007 
0.744991 17.9003 
0.744203 17.8999 
0.743425 17.8995 
0.742659 17.8991 
0.741903 17.8987 
0.741157 17.8983 
0.740422 17.8979 
0.739697 17.8975 
0.738981 17.8971 
0.738276 17.8967 
0.737581 17.8963 
0.736895 17.8959 
0.736218 17.8955 
0.735551 17.8951 
0.734893 17.8947 
0.734244 17.8943 
0.733604 17.8939 
0.732973 17.8935 
0.73235 17.893 
0.731736 17.8926 
0.731131 17.8922 
0.730533 17.8918 
0.729944 17.8914 
0.729363 17.891 
0.72879 17.8906 
0.728225 17.8901 
0.727667 17.8897 
0.727117 17.8893 
0.726575 17.8889 
0.72604 17.8885 
0.725512 17.888 
0.724992 17.8876 
0.724478 17.8872 
0.723971 17.8868 
0.723472 17.8863 
0.722979 17.8859 
0.722493 17.8855 
0.722013 17.8851 
0.72154 17.8846 
0.721073 17.8842 
0.720613 17.8838 
0.720158 17.8834 
0.71971 17.8829 
0.719268 17.8825 
0.718832 17.8821 
0.718402 17.8816 
0.717977 17.8812 
0.717558 17.8808 
0.717145 17.8803 
0.716737 17.8799 
0.716335 17.8795 
0.715938 17.879 
0.715546 17.8786 
0.71516 17.8782 
0.714779 17.8777 
0.714403 17.8773 
0.714031 17.8769 
0.713665 17.8764 
0.713304 17.876 
0.712947 17.8756 
0.712595 17.8751 
0.712248 17.8747 
0.711905 17.8742 
0.711567 17.8738 
0.711233 17.8734 
0.710904 17.8729 
0.710579 17.8725 
0.710258 17.872 
0.709941 17.8716 
0.709629 17.8712 
0.70932 17.8707 
0.709016 17.8703 
0.708715 17.8698 
0.708419 17.8694 
0.708126 17.869 
0.707837 17.8685 
0.707552 17.8681 
0.707271 17.8676 
0.706993 17.8672 
0.706718 17.8667 
0.706448 17.8663 
0.70618 17.8659 
0.705916 17.8654 
0.705656 17.865 
0.705399 17.8645 
0.705145 17.8641 
0.704894 17.8636 
0.704647 17.8632 
0.704402 17.8627 
0.704161 17.8623 
