1 30000 
0.995608 30024.6 
0.991278 30048.9 
0.98701 30072.8 
0.982802 30096.4 
0.978654 30119.6 
0.974565 30142.5 
0.970534 30165 
0.966559 30187.3 
0.962642 30209.2 
0.958779 30230.8 
0.954972 30252.1 
0.951218 30273.1 
0.947518 30293.7 
0.94387 30314.1 
0.940274 30334.2 
0.936729 30354 
0.933234 30373.5 
0.929788 30392.7 
0.926392 30411.7 
0.923044 30430.3 
0.919743 30448.7 
0.916489 30466.9 
0.913281 30484.7 
0.910118 30502.4 
0.907001 30519.7 
0.903927 30536.8 
0.900897 30553.7 
0.897911 30570.3 
0.894966 30586.7 
0.892063 30602.8 
0.889202 30618.7 
0.88638 30634.4 
0.883599 30649.8 
0.880858 30665 
0.878155 30680 
0.87549 30694.8 
0.872863 30709.3 
0.870274 30723.7 
0.867721 30737.8 
0.865204 30751.8 
0.862723 30765.5 
0.860277 30779 
0.857866 30792.4 
0.855489 30805.5 
0.853145 30818.5 
0.850835 30831.2 
0.848557 30843.8 
0.846312 30856.2 
0.844099 30868.4 
0.841916 30880.4 
0.839765 30892.3 
0.837644 30903.9 
0.835553 30915.5 
0.833492 30926.8 
0.83146 30938 
0.829456 30949 
0.827481 30959.8 
0.825534 30970.5 
0.823614 30981 
0.821722 30991.4 
0.819856 31001.7 
0.818017 31011.7 
0.816203 31021.7 
0.814416 31031.4 
0.812653 31041.1 
0.810915 31050.6 
0.809202 31059.9 
0.807513 31069.1 
0.805848 31078.2 
0.804207 31087.2 
0.802588 31096 
0.800993 31104.7 
0.799419 31113.2 
0.797868 31121.6 
0.796339 31129.9 
0.794832 31138.1 
0.793346 31146.2 
0.79188 31154.1 
0.790436 31161.9 
0.789011 31169.6 
0.787607 31177.2 
0.786222 31184.7 
0.784857 31192.1 
0.783511 31199.3 
0.782184 31206.5 
0.780876 31213.5 
0.779586 31220.5 
0.778314 31227.3 
0.777061 31234 
0.775824 31240.6 
0.774605 31247.2 
0.773403 31253.6 
0.772218 31259.9 
0.77105 31266.2 
0.769898 31272.3 
0.768762 31278.4 
0.767642 31284.3 
0.766538 31290.2 
0.765449 31296 
0.764376 31301.7 
0.763317 31307.3 
0.762274 31312.8 
0.761245 31318.3 
0.76023 31323.6 
0.759229 31328.9 
0.758243 31334.1 
0.75727 31339.2 
0.756311 31344.2 
0.755365 31349.2 
0.754432 31354.1 
0.753513 31358.9 
0.752606 31363.6 
0.751711 31368.3 
0.75083 31372.9 
0.74996 31377.4 
0.749103 31381.9 
0.748257 31386.2 
0.747424 31390.6 
0.746601 31394.8 
0.745791 31399 
0.744991 31403.1 
0.744203 31407.2 
0.743425 31411.2 
0.742659 31415.1 
0.741903 31419 
0.741157 31422.8 
0.740422 31426.5 
0.739697 31430.2 
0.738981 31433.8 
0.738276 31437.4 
0.737581 31440.9 
0.736895 31444.4 
0.736218 31447.8 
0.735551 31451.1 
0.734893 31454.4 
0.734244 31457.7 
0.733604 31460.9 
0.732973 31464 
0.73235 31467.1 
0.731736 31470.1 
0.731131 31473.1 
0.730533 31476.1 
0.729944 31479 
0.729363 31481.8 
0.72879 31484.6 
0.728225 31487.4 
0.727667 31490.1 
0.727117 31492.8 
0.726575 31495.4 
0.72604 31498 
0.725512 31500.5 
0.724992 31503 
0.724478 31505.5 
0.723971 31507.9 
0.723472 31510.3 
0.722979 31512.6 
0.722493 31514.9 
0.722013 31517.2 
0.72154 31519.4 
0.721073 31521.6 
0.720613 31523.7 
0.720158 31525.8 
0.71971 31527.9 
0.719268 31529.9 
0.718832 31531.9 
0.718402 31533.9 
0.717977 31535.8 
0.717558 31537.7 
0.717145 31539.6 
0.716737 31541.4 
0.716335 31543.3 
0.715938 31545 
0.715546 31546.8 
0.71516 31548.5 
0.714779 31550.1 
0.714403 31551.8 
0.714031 31553.4 
0.713665 31555 
0.713304 31556.6 
0.712947 31558.1 
0.712595 31559.6 
0.712248 31561.1 
0.711905 31562.5 
0.711567 31563.9 
0.711233 31565.3 
0.710904 31566.7 
0.710579 31568 
0.710258 31569.4 
0.709941 31570.7 
0.709629 31571.9 
0.70932 31573.2 
0.709016 31574.4 
0.708715 31575.6 
0.708419 31576.7 
0.708126 31577.9 
0.707837 31579 
0.707552 31580.1 
0.707271 31581.2 
0.706993 31582.3 
0.706718 31583.3 
0.706448 31584.3 
0.70618 31585.3 
0.705916 31586.3 
0.705656 31587.2 
0.705399 31588.2 
